RecipeId,ReadyInMinutes,Servings,Vegetarian,Vegan,GlutenFree,DairyFree,Healthy,Cheap,Popular,CookingMinutes,PreparationMinutes,IngredientCount,HealthScore,PricePerServing,Calories,FatContent,SaturatedFatContent,CarbohydrateContent,SugarContent,FiberContent,ProteinContent,SodiumContent,CholesterolContent,Cuisine_European,Cuisine_Mediterranean,Cuisine_Asian,Cuisine_Mexican,Cuisine_Italian,Cuisine_American,Cuisine_Indian,Cuisine_Middle Eastern,Cuisine_French,Cuisine_Greek,DishType_lunch,DishType_main course,DishType_main dish,DishType_dinner,DishType_side dish,DishType_antipasti,DishType_starter,DishType_snack,DishType_appetizer,DishType_antipasto,TotalTime,PrepCookRatio,CaloriesPerServing,ProteinRatio,FatRatio,CarbRatio,IngredientPerMinute,InstructionLength,IngredientLength,UniqueIngredientCount,Has_olive oil,Has_onion,Has_garlic,Has_salt,Has_bell pepper,Has_salt and pepper,Has_pepper,Has_water,Has_parsley,Has_lemon juice,Has_garlic cloves,Has_carrots,Has_butter,Has_cilantro,Has_tomatoes,Has_oregano,Has_thyme,Has_soy sauce,Has_extra virgin olive oil,Has_canned tomatoes
638642,45.0,4.0,0,0,1,1,0,0,0,25.0,10.0,24.0,45.0,390.43,779.91,45.77,7.43,48.01,18.98,13.97,51.07,1011.27,113.56,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,35.0,0.38461538461538464,194.9775,6.539806123625001,5.861110755400751,6.147955590272887,0.6666666666666666,0,337,24,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0
646185,45.0,6.0,0,0,1,1,0,0,0,25.0,10.0,18.0,57.0,159.13,236.48,5.88,1.18,28.61,3.81,8.22,18.65,932.68,41.24,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,39.413333333333334,7.853292908876537,2.47599797877716,12.047330301499073,0.5,0,348,18,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
649005,45.0,1.0,0,0,1,0,1,0,0,25.0,10.0,9.0,69.0,330.63,468.45,30.7,6.82,46.89,19.57,22.82,11.93,458.78,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,0.38461538461538464,468.45,2.5412717009266164,6.539567579081905,9.988284162317607,0.25,0,96,9,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
657610,45.0,8.0,0,0,1,0,0,0,0,25.0,10.0,5.0,53.0,199.59,155.15,14.14,2.46,3.7,0.54,0.87,5.31,165.46,8.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0.38461538461538464,19.39375,3.40057636887608,9.055395453089977,2.3695164905539543,0.1388888888888889,0,55,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096282,75.0,4.0,1,0,0,0,1,0,0,25.0,10.0,20.0,91.0,316.29,766.97,33.83,7.07,99.91,27.39,18.35,22.74,710.93,11.25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,35.0,0.38461538461538464,191.7425,2.961053166139302,4.40511999166634,13.009622771722853,0.5555555555555556,0,231,19,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
659674,45.0,4.0,0,0,1,1,0,0,0,25.0,10.0,16.0,46.0,333.17,427.65,21.14,5.45,20.49,10.47,4.36,40.3,290.49,113.97,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,106.9125,9.401609704887438,4.931762510206463,4.7801236439986,0.4444444444444444,0,174,16,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
642556,75.0,4.0,0,0,0,0,0,0,0,25.0,10.0,9.0,55.0,329.8,722.36,46.53,9.48,60.66,14.73,11.58,25.4,695.63,20.4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,35.0,0.38461538461538464,180.59,3.5113912851139126,6.432481751824818,8.385865958858659,0.25,0,128,9,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
643775,45.0,12.0,1,1,1,1,0,0,0,25.0,10.0,8.0,56.0,48.07,53.88,0.96,0.13,11.21,4.44,1.61,2.04,3.08,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,0.38461538461538464,4.49,3.717201166180758,1.7492711370262388,20.426384839650147,0.2222222222222222,0,95,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
645711,45.0,4.0,0,0,0,0,1,0,0,25.0,10.0,14.0,71.0,552.68,583.47,23.32,5.16,39.68,6.19,7.04,53.84,768.43,114.02,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,145.8675,9.211764504593905,3.989939603401372,6.789056752271288,0.3888888888888889,0,161,14,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
645863,45.0,4.0,0,0,1,1,1,0,0,25.0,10.0,7.0,79.0,970.57,727.03,14.46,2.24,96.08,67.23,7.17,51.75,295.45,124.74,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,181.7575,7.1082235622158425,1.9861818881090065,13.197258354738128,0.19444444444444445,0,114,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
638764,45.0,4.0,0,0,1,0,1,0,0,25.0,10.0,15.0,70.0,481.14,549.0,21.95,4.42,42.81,15.47,14.04,51.63,956.44,101.53,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,137.25,9.387272727272727,3.9909090909090907,7.783636363636363,0.4166666666666667,0,232,15,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
1095883,40.0,5.0,1,1,1,1,0,0,0,25.0,10.0,9.0,56.0,51.15,210.31,6.15,0.63,35.01,5.21,6.22,5.1,382.83,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,35.0,0.38461538461538464,42.062,2.413515687851971,2.9104159765273767,16.56807533954853,0.25,0,98,9,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
664960,45.0,4.0,0,0,1,0,0,0,0,25.0,10.0,14.0,50.0,580.52,520.32,25.65,7.97,33.54,23.52,5.06,40.43,1397.39,116.65,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,35.0,0.38461538461538464,130.08,7.755313435126217,4.920202562725389,6.4336683802654795,0.3888888888888889,0,203,14,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
633824,45.0,2.0,1,0,1,0,1,0,0,25.0,10.0,18.0,72.0,370.04,766.32,31.68,4.99,92.61,9.35,12.38,28.58,1100.83,5.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,0.38461538461538464,383.16,3.7246520356565704,4.128655580461867,12.0692800917479,0.5,0,290,17,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1098291,30.0,2.0,0,0,1,0,1,0,0,25.0,10.0,8.0,68.0,362.39,395.91,31.39,6.08,23.11,11.59,6.15,9.46,425.74,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,0.38461538461538464,197.955,2.3834118565921747,7.908593887783125,5.822478647552341,0.2222222222222222,0,91,8,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
639844,45.0,4.0,0,0,0,0,1,0,0,25.0,10.0,15.0,69.0,449.08,452.27,14.21,3.17,41.83,6.12,8.44,40.63,630.97,80.77,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,113.0675,8.963752288922718,3.134996801023673,9.228495157411697,0.4166666666666667,0,152,15,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
635074,45.0,4.0,1,1,1,1,1,0,0,25.0,10.0,10.0,63.0,169.83,566.77,22.85,3.31,74.04,5.6,28.01,23.08,1428.02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,0.38461538461538464,141.6925,4.06502633108477,4.024516969899784,13.040491748419255,0.2777777777777778,0,127,10,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
640693,45.0,2.0,1,0,0,0,1,0,0,25.0,10.0,14.0,62.0,146.21,308.03,11.93,3.39,44.12,10.39,7.29,8.95,208.37,7.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,35.0,0.38461538461538464,154.015,2.8961589489693558,3.8604666213636216,14.276931042293628,0.3888888888888889,0,124,14,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
638604,10.0,1.0,1,0,1,0,0,0,0,4.0,6.0,7.0,30.0,188.99,522.59,13.65,4.02,89.78,57.04,9.92,17.16,151.13,18.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,1.2,522.59,3.277373517446857,2.6070016616054548,17.14700433545331,0.6363636363636364,0,72,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645418,45.0,4.0,0,0,1,0,0,0,0,25.0,10.0,8.0,44.0,490.96,368.44,17.94,5.53,14.94,7.42,4.07,36.89,300.28,109.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,92.11,9.98538328280641,4.855998267648333,4.043958423559983,0.2222222222222222,0,97,8,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
660835,45.0,6.0,1,0,0,0,0,0,0,25.0,10.0,9.0,46.0,145.53,432.8,14.82,1.53,62.15,3.86,4.8,14.04,202.17,0.51,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,35.0,0.38461538461538464,72.13333333333334,3.2365145228215764,3.416320885200553,14.326878745965882,0.25,0,104,9,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
665041,45.0,6.0,1,0,1,0,0,0,0,25.0,10.0,10.0,39.0,191.94,250.18,17.93,6.37,17.77,11.73,3.14,7.65,644.98,33.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,35.0,0.38461538461538464,41.696666666666665,3.045624651644239,7.1383071900629025,7.074607850943545,0.2777777777777778,0,100,10,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
637243,75.0,8.0,1,1,0,1,0,0,0,25.0,10.0,9.0,54.0,46.28,272.54,6.65,0.94,46.5,2.75,4.34,7.82,455.96,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0.38461538461538464,34.0675,2.8588140674124443,2.4310886890399943,16.99934196095635,0.25,0,96,9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
648506,45.0,1.0,0,0,1,1,1,0,0,25.0,10.0,10.0,76.0,620.99,570.85,12.73,2.12,38.42,0.05,1.5,69.89,457.5,160.53,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,35.0,0.38461538461538464,570.85,12.221736469353852,2.2261082451691876,6.718545073008657,0.2777777777777778,0,110,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643505,45.0,4.0,1,1,1,1,0,0,0,25.0,10.0,10.0,39.0,200.15,196.31,11.76,1.45,21.48,9.88,8.25,6.1,771.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,35.0,0.38461538461538464,49.0775,3.0915817748720285,5.960164208605747,10.886422381024783,0.2777777777777778,0,116,10,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
636579,45.0,6.0,1,1,1,1,1,0,0,25.0,10.0,8.0,62.0,164.82,296.24,5.84,0.86,53.35,10.0,15.24,11.44,1058.36,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,35.0,0.38461538461538464,49.373333333333335,3.8487417575023546,1.9647422957879153,17.948459157583095,0.2222222222222222,0,88,8,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
653251,30.0,4.0,1,1,0,1,1,0,0,0.0,30.0,14.0,66.0,105.77,686.19,24.63,3.67,96.32,8.74,6.98,20.97,287.58,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,30.0,30.0,171.5475,3.0515577933322655,3.5841615855876827,14.016501986350208,0.45161290322580644,0,161,13,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0
662222,45.0,4.0,1,1,0,1,1,0,0,25.0,10.0,12.0,65.0,289.01,471.58,15.4,2.19,72.22,11.94,6.26,14.56,614.32,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,35.0,0.38461538461538464,117.895,3.080959837487833,3.2587075204198235,15.282068644462314,0.3333333333333333,0,154,12,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
662968,45.0,4.0,1,1,1,1,0,0,0,25.0,10.0,9.0,50.0,185.86,172.42,1.64,0.19,36.2,5.82,6.2,4.87,214.26,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,0.38461538461538464,43.105,2.808211278975897,0.9456810056510205,20.874178295467654,0.25,0,93,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095749,170.0,4.0,1,1,1,1,1,0,0,25.0,10.0,12.0,72.0,107.62,297.08,1.43,0.34,56.73,7.06,13.59,17.42,915.27,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,74.27,5.844068706387548,0.47973698336017173,19.03180354267311,0.3333333333333333,0,123,12,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1697677,20.0,2.0,0,0,0,1,1,0,0,15.0,5.0,12.0,85.0,442.09,717.53,17.21,2.54,91.92,5.33,5.23,47.07,425.8,74.34,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,20.0,0.3125,358.765,6.550874702517641,2.3951679122653196,12.7927852699261,0.5714285714285714,0,114,12,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
652716,45.0,2.0,0,0,0,0,1,0,0,25.0,10.0,11.0,65.0,311.64,495.34,22.97,7.08,52.74,7.36,4.24,22.42,711.34,20.4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,35.0,0.38461538461538464,247.67,4.517064915179112,4.6278760527058065,10.625780714832574,0.3055555555555556,0,137,11,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
652332,45.0,4.0,1,1,1,1,0,0,0,25.0,10.0,11.0,39.0,156.78,292.59,7.51,0.8,51.59,8.46,7.84,6.97,1247.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,35.0,0.38461538461538464,73.1475,2.3740590619571513,2.5579890323239893,17.57212439115774,0.3055555555555556,0,107,11,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1095872,50.0,4.0,0,0,0,0,1,0,0,25.0,10.0,10.0,67.0,469.87,496.88,17.42,5.48,43.21,9.87,8.91,41.2,453.72,108.55,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,124.22,8.275086366192658,3.498835060657187,8.678798103960794,0.2777777777777778,0,112,10,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
633212,45.0,5.0,1,1,1,1,0,0,0,25.0,10.0,8.0,45.0,145.93,242.71,17.73,2.49,20.53,9.99,9.07,5.1,206.48,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,0.38461538461538464,48.542,2.092651101719256,7.275040006565179,8.423946493783594,0.2222222222222222,0,80,8,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
658676,45.0,4.0,1,1,1,1,1,0,0,25.0,10.0,5.0,60.0,144.61,420.14,14.23,2.03,69.13,14.24,10.31,5.48,381.49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,0.38461538461538464,105.035,1.3012299947760841,3.378923873296291,16.414968893954505,0.1388888888888889,0,59,5,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
656481,20.0,2.0,1,0,0,1,0,0,0,10.0,10.0,9.0,49.0,229.92,314.02,19.99,3.64,21.97,3.77,6.24,14.59,521.41,163.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0.9090909090909091,157.01,4.6314519713034095,6.3456288489619705,6.974160370770111,0.42857142857142855,0,93,9,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
635317,45.0,2.0,0,0,1,1,1,0,0,25.0,10.0,10.0,66.0,433.23,343.51,16.52,2.49,12.31,9.27,1.01,35.53,601.68,93.5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,171.755,10.313198455777773,4.79521639429915,3.57319090882703,0.2777777777777778,0,110,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
641443,45.0,2.0,1,0,1,1,0,0,0,25.0,10.0,5.0,51.0,108.54,228.94,0.91,0.15,56.17,39.07,11.8,4.4,127.88,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0.38461538461538464,114.47,1.9135426633034704,0.3957554144559451,24.428111681308167,0.1388888888888889,0,44,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
665550,45.0,12.0,0,0,1,0,0,0,0,25.0,10.0,8.0,38.0,443.02,384.72,18.13,4.54,3.54,0.58,1.07,50.29,208.47,153.27,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,32.06,13.037954993259357,4.700300736285388,0.9177641812713885,0.2222222222222222,0,60,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633244,45.0,7.0,0,0,0,0,1,0,0,25.0,10.0,11.0,64.0,333.76,537.6,21.94,7.18,62.81,9.92,6.99,27.37,467.68,85.2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,76.8,5.081693278871147,4.073523950984033,11.661715558856294,0.3055555555555556,0,155,11,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
658232,45.0,4.0,0,0,1,0,1,0,0,25.0,10.0,13.0,63.0,280.93,509.74,22.32,6.06,53.98,11.44,12.36,26.65,948.92,28.05,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,127.435,5.217919097779692,4.37012961585151,10.568978345146258,0.3611111111111111,0,138,13,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
659056,45.0,4.0,0,0,1,0,0,0,0,25.0,10.0,10.0,56.0,312.19,326.14,11.93,4.53,37.83,10.06,5.93,21.77,267.8,63.59,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,81.535,6.654643271993642,3.6467567402335392,11.563856452894786,0.2777777777777778,0,98,10,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1095740,70.0,4.0,1,0,0,1,1,0,0,25.0,10.0,16.0,81.0,535.95,442.11,23.98,3.09,50.52,27.13,11.75,11.53,457.73,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,0.38461538461538464,110.5275,2.602062693236442,5.411748775699037,11.401232199679539,0.4444444444444444,0,183,14,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
659081,45.0,4.0,0,0,1,0,0,0,0,25.0,10.0,7.0,57.0,402.62,624.99,34.34,14.96,12.78,3.15,2.18,65.68,1103.92,620.09,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,156.2475,10.492180386268151,5.485710634355182,2.0415661592038212,0.19444444444444445,0,75,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
635291,45.0,4.0,0,0,1,0,0,0,0,25.0,10.0,12.0,49.0,210.99,444.64,13.27,4.04,42.15,10.15,9.76,42.88,557.85,119.23,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,111.16,9.622116506597255,2.977739879723544,9.458307153756396,0.3333333333333333,0,141,12,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
797177,45.0,3.0,0,0,0,0,0,0,0,25.0,10.0,10.0,28.0,192.09,619.93,20.31,5.64,81.29,7.69,7.0,27.13,1398.59,147.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0.38461538461538464,206.64333333333332,4.369252572753773,3.2709001014607124,13.091652843315673,0.2777777777777778,0,119,10,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1681407,30.0,2.0,0,0,0,1,1,0,0,15.0,15.0,11.0,66.0,88.82,337.83,15.02,2.12,43.94,6.48,4.53,8.14,379.37,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,30.0,0.9375,168.915,2.402384676681522,4.432901455006935,12.9681551220376,0.3548387096774194,0,113,11,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1096237,60.0,4.0,0,0,0,0,1,0,0,25.0,10.0,8.0,60.0,201.47,429.2,17.18,4.1,56.13,4.86,9.88,15.64,743.59,10.88,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,107.3,3.6355183635518364,3.99349139934914,13.047419804741981,0.2222222222222222,0,94,8,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
648729,45.0,8.0,1,1,1,1,0,0,0,25.0,10.0,4.0,30.0,13.23,25.02,2.0,0.27,1.61,0.43,0.8,0.6,9.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,0.38461538461538464,3.1275,2.3059185242121445,7.686395080707148,6.187548039969255,0.1111111111111111,0,27,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661126,30.0,4.0,0,0,1,1,0,0,0,25.0,10.0,10.0,53.0,604.85,502.58,38.23,5.64,20.58,3.15,14.2,25.34,1539.02,52.04,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,35.0,0.38461538461538464,125.645,5.0319710870169585,7.59164383017594,4.08673894912427,0.2777777777777778,0,135,10,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
639564,45.0,1.0,0,0,1,0,1,0,0,25.0,10.0,7.0,68.0,919.55,703.82,62.18,14.15,16.15,1.74,3.29,26.77,1001.93,53.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0.38461538461538464,703.82,3.798132856615873,8.822110609801083,2.2913651712493968,0.19444444444444445,0,92,7,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
641908,45.0,4.0,0,0,1,0,0,0,0,25.0,10.0,19.0,25.0,219.1,371.05,19.97,3.03,8.84,4.27,2.06,38.39,423.83,112.46,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,92.7625,10.318505577207365,5.3675581239080765,2.3760247278591584,0.5277777777777778,0,170,18,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
642154,45.0,4.0,1,1,1,1,0,0,0,25.0,10.0,9.0,48.0,29.56,123.14,5.58,0.49,13.22,1.44,5.1,6.88,297.48,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0.38461538461538464,30.785,5.542129853391333,4.494925084581924,10.649266956661833,0.25,0,76,9,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
649937,45.0,10.0,0,0,1,0,0,0,0,25.0,10.0,14.0,57.0,123.74,388.67,12.12,5.65,42.09,4.2,18.63,27.88,1070.16,22.62,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,38.867000000000004,7.154771986552723,3.1103241204095773,10.801447378551082,0.3888888888888889,0,149,14,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
636573,45.0,6.0,1,1,0,1,0,0,0,25.0,10.0,14.0,57.0,125.73,230.94,3.28,0.51,45.28,6.23,11.72,8.86,640.21,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,35.0,0.38461538461538464,38.49,3.819953436233509,1.4141588341812537,19.522290247477798,0.3888888888888889,0,195,14,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
661431,45.0,1.0,1,0,1,0,1,0,0,25.0,10.0,10.0,63.0,378.57,368.03,28.07,5.57,26.42,13.42,10.56,7.86,532.37,15.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,35.0,0.38461538461538464,368.03,2.129908137549793,7.606427661707721,7.159309541229711,0.2777777777777778,0,143,10,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
663126,45.0,2.0,0,0,0,1,1,0,0,25.0,10.0,13.0,63.0,202.46,556.69,16.36,2.43,91.64,12.45,5.79,19.71,2242.53,0.48,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,35.0,0.38461538461538464,278.345,3.5342215209166383,2.9335293801215725,16.432067994764115,0.3611111111111111,0,140,13,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
642095,45.0,4.0,0,0,0,0,1,0,0,25.0,10.0,13.0,59.0,194.34,405.16,17.82,7.03,45.23,7.52,2.42,20.55,499.3,34.56,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,101.29,5.059582430569233,4.387433523734488,11.136005515067952,0.3611111111111111,0,176,13,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
997285,45.0,4.0,0,0,1,0,0,0,1,25.0,10.0,9.0,16.0,488.18,327.22,18.35,11.17,6.06,2.42,2.63,37.21,578.83,319.88,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,35.0,0.38461538461538464,81.805,11.336908171348485,5.5907622935835715,1.8463225885077081,0.25,0,97,9,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
661292,45.0,4.0,1,0,0,0,0,0,0,25.0,10.0,12.0,44.0,94.11,452.72,15.4,5.58,62.19,15.62,4.78,18.3,655.02,31.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0.38461538461538464,113.18,4.033324517323459,3.3941638014634576,13.706691351494312,0.3333333333333333,0,146,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
